2025-12-13 11:24:35 | INFO     | aggregate_jsons | Starting data pipeline...
2025-12-13 11:24:45 | INFO     | refinement | Saved training data to: data/processed/train.csv (2985 entries)
2025-12-13 11:24:45 | INFO     | refinement | Saved test data to: data/processed/test.csv (92 entries)
2025-12-13 11:24:45 | INFO     | refinement | Generating visual report of the cleaned dataset...
2025-12-13 11:24:46 | INFO     | refinement | Visual report saved to 'media' directory.
2025-12-13 11:24:46 | INFO     | refinement | DATA PREPROCESSING REPORT
2025-12-13 11:24:46 | INFO     | refinement | Initial entry count: 3744
2025-12-13 11:24:46 | INFO     | refinement | Entries moved to test set: 92
2025-12-13 11:24:46 | INFO     | refinement | Duplicate entries removed: 345
2025-12-13 11:24:46 | INFO     | refinement | Short content entries removed: 137
2025-12-13 11:24:46 | INFO     | refinement | Entries from low-quality annotators removed: 185
2025-12-13 11:24:46 | INFO     | refinement | Excluded annotator IDs: EKGPBX, XQEBMQ
2025-12-13 11:24:46 | INFO     | refinement | Final training entries: 2985
2025-12-13 11:24:46 | INFO     | refinement | Final test entries: 92
2025-12-13 11:24:46 | INFO     | refinement | Total final entries: 3077
2025-12-13 11:24:46 | INFO     | refinement | DATA REFINEMENT WORKFLOW COMPLETE!
2025-12-13 11:24:46 | INFO     | refinement | Output files are ready for model training.
2025-12-13 11:38:20 | INFO     | train | HuBERT Fine-tuning Pipeline
2025-12-13 11:38:20 | INFO     | train | 
Configuration:
2025-12-13 11:38:20 | INFO     | train |   Model: SZTAKI-HLT/hubert-base-cc
2025-12-13 11:38:20 | INFO     | train |   Batch size: 16
2025-12-13 11:38:20 | INFO     | train |   Learning rate: 3e-05
2025-12-13 11:38:20 | INFO     | train |   Epochs: 5
2025-12-13 11:38:20 | INFO     | train |   Max length: 256
2025-12-13 11:38:20 | INFO     | train |   Train path: data/processed/train.csv
2025-12-13 11:38:20 | INFO     | train |   Test path: data/processed/test.csv
2025-12-13 11:38:20 | INFO     | train | LOADING DATA
2025-12-13 11:38:20 | INFO     | train | 
Training data: (2985, 8)
2025-12-13 11:38:20 | INFO     | train | Test data: (92, 15)
2025-12-13 11:38:20 | INFO     | train | 
Loading tokenizer: SZTAKI-HLT/hubert-base-cc
2025-12-13 11:38:21 | INFO     | train | ✓ Tokenizer loaded (vocab size: 32001)
2025-12-13 11:38:21 | INFO     | train | 
Class weights:
2025-12-13 11:38:21 | INFO     | train |   Class 1: 4.2042
2025-12-13 11:38:21 | INFO     | train |   Class 2: 1.8036
2025-12-13 11:38:21 | INFO     | train |   Class 3: 0.9128
2025-12-13 11:38:21 | INFO     | train |   Class 4: 0.6351
2025-12-13 11:38:21 | INFO     | train |   Class 5: 0.6503
2025-12-13 11:38:21 | INFO     | train | CREATING DATA SPLITS
2025-12-13 11:38:21 | INFO     | train | 
Tokenizing training data...
2025-12-13 11:38:21 | INFO     | train | ✓ Training data tokenized: 2985 samples
2025-12-13 11:38:21 | INFO     | train | Tokenizing test data...
2025-12-13 11:38:21 | INFO     | train | ✓ Test data tokenized: 92 samples
2025-12-13 11:38:21 | INFO     | train | 
Split sizes:
2025-12-13 11:38:21 | INFO     | train |   Training:   2388 samples
2025-12-13 11:38:21 | INFO     | train |   Validation: 597 samples
2025-12-13 11:38:21 | INFO     | train |   Test:       92 samples
2025-12-13 11:38:21 | INFO     | train | 
Label distribution in training:
2025-12-13 11:38:21 | INFO     | train |   Class 1:  114 samples ( 4.77%)
2025-12-13 11:38:21 | INFO     | train |   Class 2:  265 samples (11.10%)
2025-12-13 11:38:21 | INFO     | train |   Class 3:  523 samples (21.90%)
2025-12-13 11:38:21 | INFO     | train |   Class 4:  752 samples (31.49%)
2025-12-13 11:38:21 | INFO     | train |   Class 5:  734 samples (30.74%)
2025-12-13 11:38:21 | INFO     | train | CREATING DATALOADERS
2025-12-13 11:38:21 | INFO     | train | ✓ Created PyTorch datasets
2025-12-13 11:38:21 | INFO     | train |   Train: 2388 samples
2025-12-13 11:38:21 | INFO     | train |   Val:   597 samples
2025-12-13 11:38:21 | INFO     | train |   Test:  92 samples
2025-12-13 11:38:21 | INFO     | train | 
DataLoader settings: num_workers=2, pin_memory=True
2025-12-13 11:38:21 | INFO     | train | 
✓ Created DataLoaders
2025-12-13 11:38:21 | INFO     | train |   Train batches: 150
2025-12-13 11:38:21 | INFO     | train |   Val batches:   38
2025-12-13 11:38:21 | INFO     | train |   Test batches:  6
2025-12-13 11:38:31 | INFO     | train | 
Sample batch verification:
2025-12-13 11:38:31 | INFO     | train |   input_ids shape: torch.Size([16, 256])
2025-12-13 11:38:31 | INFO     | train |   attention_mask shape: torch.Size([16, 256])
2025-12-13 11:38:31 | INFO     | train |   labels shape: torch.Size([16])
2025-12-13 11:38:31 | INFO     | train |   labels range: 1 to 4
2025-12-13 11:38:31 | INFO     | train | INITIALIZING TRAINING COMPONENTS
2025-12-13 11:38:31 | INFO     | train | 
Device: mps
2025-12-13 11:38:31 | INFO     | train | PyTorch version: 2.9.1
2025-12-13 11:38:31 | INFO     | train | 
Loading model: SZTAKI-HLT/hubert-base-cc
2025-12-13 11:38:32 | INFO     | train | ✓ Model loaded and moved to mps
2025-12-13 11:38:32 | INFO     | train |   Total parameters: 110,621,957
2025-12-13 11:38:32 | INFO     | train |   Trainable parameters: 110,621,957
2025-12-13 11:38:32 | INFO     | train |   Model architecture:
BertForSequenceClassification(
  (bert): BertModel(
    (embeddings): BertEmbeddings(
      (word_embeddings): Embedding(32001, 768, padding_idx=0)
      (position_embeddings): Embedding(512, 768)
      (token_type_embeddings): Embedding(2, 768)
      (LayerNorm): LayerNorm((768,), eps=1e-12, elementwise_affine=True)
      (dropout): Dropout(p=0.1, inplace=False)
    )
    (encoder): BertEncoder(
      (layer): ModuleList(
        (0-11): 12 x BertLayer(
          (attention): BertAttention(
            (self): BertSdpaSelfAttention(
              (query): Linear(in_features=768, out_features=768, bias=True)
              (key): Linear(in_features=768, out_features=768, bias=True)
              (value): Linear(in_features=768, out_features=768, bias=True)
              (dropout): Dropout(p=0.1, inplace=False)
            )
            (output): BertSelfOutput(
              (dense): Linear(in_features=768, out_features=768, bias=True)
              (LayerNorm): LayerNorm((768,), eps=1e-12, elementwise_affine=True)
              (dropout): Dropout(p=0.1, inplace=False)
            )
          )
          (intermediate): BertIntermediate(
            (dense): Linear(in_features=768, out_features=3072, bias=True)
            (intermediate_act_fn): GELUActivation()
          )
          (output): BertOutput(
            (dense): Linear(in_features=3072, out_features=768, bias=True)
            (LayerNorm): LayerNorm((768,), eps=1e-12, elementwise_affine=True)
            (dropout): Dropout(p=0.1, inplace=False)
          )
        )
      )
    )
    (pooler): BertPooler(
      (dense): Linear(in_features=768, out_features=768, bias=True)
      (activation): Tanh()
    )
  )
  (dropout): Dropout(p=0.1, inplace=False)
  (classifier): Linear(in_features=768, out_features=5, bias=True)
)
2025-12-13 11:38:32 | INFO     | train | 
✓ Class weights prepared: ['4.204', '1.804', '0.913', '0.635', '0.650']
2025-12-13 11:38:32 | INFO     | train | ✓ Loss function: CrossEntropyLoss with class weights
2025-12-13 11:38:32 | INFO     | train | ✓ Optimizer: AdamW (lr=3e-05)
2025-12-13 11:38:32 | INFO     | train | ✓ Scheduler: Linear with warmup
2025-12-13 11:38:32 | INFO     | train |   Total training steps: 750
2025-12-13 11:38:32 | INFO     | train |   Warmup steps: 75
2025-12-13 11:38:32 | INFO     | train | 
✓ All training components initialized!
2025-12-13 11:38:32 | INFO     | train | STARTING TRAINING
2025-12-13 11:38:32 | INFO     | train | 
Training for 5 epochs...
2025-12-13 11:38:32 | INFO     | train | 
============================================================
2025-12-13 11:38:32 | INFO     | train | EPOCH 1/5
2025-12-13 11:38:32 | INFO     | train | ============================================================
2025-12-13 11:40:02 | INFO     | train | 
Train Loss: 1.5091, Train Acc: 0.3208
2025-12-13 11:40:23 | INFO     | train | Val Loss:   1.3696, Val Acc:   0.4121
2025-12-13 11:40:23 | INFO     | train |   Per-class recall: 
2025-12-13 11:40:23 | INFO     | train | C1:0.57 
2025-12-13 11:40:23 | INFO     | train | C2:0.12 
2025-12-13 11:40:23 | INFO     | train | C3:0.57 
2025-12-13 11:40:23 | INFO     | train | C4:0.10 
2025-12-13 11:40:23 | INFO     | train | C5:0.70 
2025-12-13 11:40:26 | INFO     | train | ✓ New best model saved! (Val Acc: 0.4121)
2025-12-13 11:40:26 | INFO     | train | 
============================================================
2025-12-13 11:40:26 | INFO     | train | EPOCH 2/5
2025-12-13 11:40:26 | INFO     | train | ============================================================
2025-12-13 11:41:56 | INFO     | train | 
Train Loss: 1.2937, Train Acc: 0.4359
2025-12-13 11:42:17 | INFO     | train | Val Loss:   1.3276, Val Acc:   0.4422
2025-12-13 11:42:17 | INFO     | train |   Per-class recall: 
2025-12-13 11:42:17 | INFO     | train | C1:0.75 
2025-12-13 11:42:17 | INFO     | train | C2:0.00 
2025-12-13 11:42:17 | INFO     | train | C3:0.33 
2025-12-13 11:42:17 | INFO     | train | C4:0.35 
2025-12-13 11:42:17 | INFO     | train | C5:0.73 
2025-12-13 11:42:20 | INFO     | train | ✓ New best model saved! (Val Acc: 0.4422)
2025-12-13 11:42:20 | INFO     | train | 
============================================================
2025-12-13 11:42:20 | INFO     | train | EPOCH 3/5
2025-12-13 11:42:20 | INFO     | train | ============================================================
2025-12-13 11:44:05 | INFO     | train | 
Train Loss: 1.1258, Train Acc: 0.5021
2025-12-13 11:44:25 | INFO     | train | Val Loss:   1.3298, Val Acc:   0.4740
2025-12-13 11:44:25 | INFO     | train |   Per-class recall: 
2025-12-13 11:44:25 | INFO     | train | C1:0.64 
2025-12-13 11:44:25 | INFO     | train | C2:0.21 
2025-12-13 11:44:25 | INFO     | train | C3:0.50 
2025-12-13 11:44:25 | INFO     | train | C4:0.41 
2025-12-13 11:44:25 | INFO     | train | C5:0.59 
2025-12-13 11:44:28 | INFO     | train | ✓ New best model saved! (Val Acc: 0.4740)
2025-12-13 11:44:28 | INFO     | train | 
============================================================
2025-12-13 11:44:28 | INFO     | train | EPOCH 4/5
2025-12-13 11:44:28 | INFO     | train | ============================================================
2025-12-13 11:46:03 | INFO     | train | 
Train Loss: 0.8738, Train Acc: 0.6160
2025-12-13 11:46:24 | INFO     | train | Val Loss:   1.5060, Val Acc:   0.4757
2025-12-13 11:46:24 | INFO     | train |   Per-class recall: 
2025-12-13 11:46:24 | INFO     | train | C1:0.21 
2025-12-13 11:46:24 | INFO     | train | C2:0.39 
2025-12-13 11:46:24 | INFO     | train | C3:0.17 
2025-12-13 11:46:24 | INFO     | train | C4:0.47 
2025-12-13 11:46:24 | INFO     | train | C5:0.77 
2025-12-13 11:46:25 | INFO     | train | ✓ New best model saved! (Val Acc: 0.4757)
2025-12-13 11:46:25 | INFO     | train | 
============================================================
2025-12-13 11:46:25 | INFO     | train | EPOCH 5/5
2025-12-13 11:46:25 | INFO     | train | ============================================================
2025-12-13 11:47:54 | INFO     | train | 
Train Loss: 0.6538, Train Acc: 0.7265
2025-12-13 11:48:14 | INFO     | train | Val Loss:   1.6030, Val Acc:   0.4908
2025-12-13 11:48:14 | INFO     | train |   Per-class recall: 
2025-12-13 11:48:14 | INFO     | train | C1:0.18 
2025-12-13 11:48:14 | INFO     | train | C2:0.39 
2025-12-13 11:48:14 | INFO     | train | C3:0.25 
2025-12-13 11:48:14 | INFO     | train | C4:0.46 
2025-12-13 11:48:14 | INFO     | train | C5:0.77 
2025-12-13 11:48:16 | INFO     | train | ✓ New best model saved! (Val Acc: 0.4908)
2025-12-13 11:48:16 | INFO     | train | TRAINING COMPLETE!
2025-12-13 11:48:16 | INFO     | train | 
Best validation accuracy: 0.4908 (Epoch 5)
2025-12-13 11:48:16 | INFO     | train | 
Loading best model from output/best_model.pt...
2025-12-13 11:48:17 | INFO     | train | ✓ Loaded best model from epoch 5
2025-12-13 11:48:17 | INFO     | train | TRAINING HISTORY
2025-12-13 11:48:17 | INFO     | train | ✓ Training history saved to output/training_history.png
2025-12-13 11:48:17 | INFO     | train | TRAINING COMPLETE!
2025-12-13 11:48:17 | INFO     | train | 
Best model saved to: output/best_model.pt
2025-12-13 11:48:17 | INFO     | train | To run full evaluation, use: python 03_evaluation.py
2025-12-13 11:52:27 | INFO     | evaluation | Model Evaluation
2025-12-13 11:52:27 | INFO     | evaluation | 
Configuration:
2025-12-13 11:52:27 | INFO     | evaluation |   Model: SZTAKI-HLT/hubert-base-cc
2025-12-13 11:52:27 | INFO     | evaluation |   Train path: data/processed/train.csv
2025-12-13 11:52:27 | INFO     | evaluation |   Test path: data/processed/test.csv
2025-12-13 11:52:27 | INFO     | evaluation |   Model path: output/best_model.pt
2025-12-13 11:52:27 | INFO     | evaluation | PREPARING DATA FOR EVALUATION
2025-12-13 11:52:27 | INFO     | evaluation | 
Training data: (2985, 8)
2025-12-13 11:52:27 | INFO     | evaluation | Test data: (92, 15)
2025-12-13 11:52:27 | INFO     | evaluation | Loading tokenizer: SZTAKI-HLT/hubert-base-cc
2025-12-13 11:52:28 | INFO     | evaluation | ✓ Tokenizer loaded
2025-12-13 11:52:28 | INFO     | evaluation | 
Tokenizing data...
2025-12-13 11:52:28 | INFO     | evaluation | 
Dataset sizes:
2025-12-13 11:52:28 | INFO     | evaluation |   Validation: 597 samples
2025-12-13 11:52:28 | INFO     | evaluation |   Test:       92 samples
2025-12-13 11:52:28 | INFO     | evaluation | 
DataLoader settings: num_workers=2, pin_memory=True
2025-12-13 11:52:28 | INFO     | evaluation | 
✓ DataLoaders created
2025-12-13 11:52:28 | INFO     | evaluation |   Val batches:  38
2025-12-13 11:52:28 | INFO     | evaluation |   Test batches: 6
2025-12-13 11:52:28 | INFO     | evaluation | 
Device: mps
2025-12-13 11:52:28 | INFO     | evaluation | Loading model from: output/best_model.pt
2025-12-13 11:52:29 | INFO     | evaluation | ✓ Model loaded from epoch 5
